feature_id;NS.1905.001.NEBNext_dual_i7_147---NEBNext_dual_i5_147.BS2_120;NS.1905.001.NEBNext_dual_i7_152---NEBNext_dual_i5_152.BM1_120;NS.1905.001.NEBNext_dual_i7_149---NEBNext_dual_i5_149.BS3_20;NS.1905.001.NEBNext_dual_i7_142---NEBNext_dual_i5_142.BM2_20;NS.1905.001.NEBNext_dual_i7_143---NEBNext_dual_i5_143.BM3_120;NS.1905.001.NEBNext_dual_i7_151---NEBNext_dual_i5_151.BS3_120;NS.1905.001.NEBNext_dual_i7_148---NEBNext_dual_i5_148.BM1_20;NS.1905.001.NEBNext_dual_i7_144---NEBNext_dual_i5_144.BM2_120;NS.1905.001.NEBNext_dual_i7_150---NEBNext_dual_i5_150.BS1_20;NS.1905.001.NEBNext_dual_i7_141---NEBNext_dual_i5_141.BS1_120;NS.1905.001.NEBNext_dual_i7_145---NEBNext_dual_i5_145.BM3_20;NS.1905.001.NEBNext_dual_i7_146---NEBNext_dual_i5_146.BS2_20
NMG90_22165;35074;32978;31353;31715;19019;26007;44200;27894;23864;32132;29986;26881
NMG90_16930;2689;1889;1734;1649;1401;1515;2043;1765;1512;1977;1557;2123
NMG90_11320;2210;2139;2330;2268;1252;1671;2860;1676;2020;2504;1939;1886
NMG90_14830;11177;8993;10165;8808;6138;5307;11551;6831;3022;4710;8644;8606
NMG90_14500;2795;2729;3833;3564;2549;2489;4854;2913;3576;5089;3331;3314
NMG90_02445;6457;5964;6192;6098;4320;4353;8628;4971;5721;8338;5619;6173
NMG90_10660;22858;47583;10231;8294;12022;18252;9545;16325;11395;28693;12673;8026
NMG90_23420;5483;4791;8371;9015;3754;3776;12399;4645;8620;9961;8758;7643
NMG90_05130;4;2;0;3;4;2;5;0;2;3;3;0
NMG90_00295;15762;11298;9620;9678;11100;11197;12324;12947;8711;18192;8157;11746
NMG90_20490;173;197;194;160;126;125;245;166;158;282;213;218
NMG90_03435;1703;1261;1443;1201;1090;1071;1337;1260;1128;1420;1266;1388
NMG90_10410;1652;1156;2820;2638;1073;976;3685;1415;2225;1611;2659;2643
NMG90_06155;307;168;353;364;84;122;173;179;95;120;746;1520
NMG90_02835;9361;6957;8991;8367;5628;6834;13255;6730;8922;9269;7405;8635
NMG90_14490;56708;70254;39301;44271;33641;44410;69719;50630;42650;68609;48649;43104
NMG90_09345;11124;5865;5490;6284;3993;4417;10350;3939;6441;4764;6900;20443
NMG90_09800;255;232;230;207;207;196;334;192;238;331;297;162
NMG90_20900;735;523;819;846;361;491;1116;440;504;722;932;947
NMG90_08180;179;90;86;73;57;86;146;69;109;103;74;147
NMG90_19355;4779;3394;2486;2030;3233;3222;2807;3565;1862;4477;1894;2452
NMG90_11780;405;290;341;358;248;313;431;393;347;395;303;442
NMG90_08630;4214;4509;6021;5662;3495;2855;7684;3572;6559;7404;4949;4980
NMG90_03025;50;44;88;72;68;47;123;94;55;97;51;62
NMG90_10325;249;164;170;140;154;162;220;216;124;244;139;151
NMG90_16005;146;122;192;145;92;129;243;115;172;130;169;114
NMG90_10415;69;68;77;77;26;35;179;53;94;87;73;95
NMG90_17260;13;18;8;32;14;13;31;7;32;30;40;18
NMG90_18465;441;436;296;238;344;358;390;407;237;667;196;276
NMG90_16040;58;28;28;31;14;51;40;33;16;13;30;65
NMG90_24885;167;190;92;110;117;105;94;161;81;149;86;73
NMG90_08155;3056;2722;7030;8710;1949;2020;7079;2513;6984;5498;7122;5337
NMG90_23880;2337;1538;961;1302;1054;1534;1567;1562;1069;1290;1131;1423
NMG90_24530;0;1;6;6;0;0;0;5;2;0;4;1
NMG90_16360;4137;3051;2716;2251;2303;2410;3418;2897;2133;4045;2117;2502
NMG90_23670;503;459;608;504;309;375;641;488;545;729;484;485
NMG90_09610;6638;5647;1203;1114;2269;2815;1515;3292;940;3352;1057;1342
NMG90_09845;1717;1674;730;650;1289;1795;1041;1506;826;1802;751;705
NMG90_22915;790;530;420;501;539;488;530;678;338;632;354;418
NMG90_23865;675;504;667;915;559;427;896;627;1042;901;666;696
NMG90_24325;293;172;213;296;76;147;303;187;248;253;275;178
NMG90_25105;4584;3592;4465;4441;3134;2669;6407;3640;3482;4610;4309;4528
NMG90_18550;10;5;3;3;6;4;0;7;1;5;7;0
NMG90_15310;3849;3553;3122;4067;2808;2520;4244;3622;3874;4619;3215;4374
NMG90_16075;12513;8461;7150;6650;5379;9815;10674;8296;5885;10306;7715;8824
NMG90_12625;494;530;474;502;355;387;836;437;408;726;504;531
NMG90_22795;3498;3249;3689;3327;1934;2051;4674;2512;2723;3870;3277;2480
NMG90_17620;539;294;621;921;308;434;750;570;518;459;634;713
NMG90_15105;1876;1900;2044;1672;1680;1840;2175;1861;1757;3128;1581;1139
NMG90_08430;76;58;44;40;35;39;99;74;71;65;38;64
NMG90_03050;53;71;83;122;39;64;82;86;100;114;76;86
NMG90_12900;6340;5995;4539;4784;3790;3918;7296;5449;4388;5461;4848;5633
NMG90_02005;81;123;69;55;56;59;132;91;45;99;56;117
NMG90_17120;205630;164985;149253;158163;121323;138500;210720;160860;133006;173676;145564;168118
NMG90_25085;370;334;271;317;265;267;434;215;293;494;225;296
NMG90_13365;1519;1212;746;624;864;996;995;1080;723;1345;727;707
NMG90_17985;1272;1110;980;1050;889;982;1157;1090;871;1303;971;885
NMG90_15605;137;72;155;244;62;88;268;86;222;120;198;153
NMG90_18645;17963;15574;15221;18235;11290;13136;20253;13775;15533;18125;14642;16664
NMG90_19275;5329;3915;3196;4687;4108;3439;4794;5653;9445;8872;3321;3126
NMG90_17125;4727;2758;1899;1815;2145;2791;2408;2963;1672;2727;1751;2499
NMG90_06835;3447;3414;2741;2803;2549;2390;3934;3076;1873;4701;2590;2354
NMG90_02770;30915;22408;20710;21593;18347;17261;25598;20021;19360;23413;18247;25040
NMG90_06415;201;109;191;177;103;125;239;188;171;136;157;232
NMG90_19740;1653;1225;903;1034;1012;848;1329;931;865;1545;952;1084
NMG90_10765;114;150;176;147;76;100;189;94;144;153;128;108
NMG90_13920;40;44;37;36;69;51;54;34;36;62;38;41
NMG90_11230;118;50;68;61;76;71;105;80;52;123;44;79
NMG90_15535;6920;5736;4958;4473;4701;5304;6359;4906;4126;8285;3971;5169
NMG90_18760;18625;16819;28220;31878;14824;7624;29833;14996;48760;25937;23660;34382
NMG90_12615;11036;12241;8458;8385;5607;8288;13160;8658;7661;11178;9552;7598
NMG90_03095;519;444;835;699;547;373;749;535;640;680;539;545
NMG90_13915;0;0;0;0;0;0;0;0;0;0;0;0
NMG90_15295;642;482;710;809;391;461;814;571;520;588;604;583
NMG90_13525;764;556;750;723;435;582;857;683;732;639;789;718
NMG90_15300;39;38;34;57;32;18;61;83;33;91;19;37
NMG90_07860;10700;8199;9083;8751;6421;7409;11541;7752;8557;9229;8054;7555
NMG90_13980;529;499;350;369;409;548;471;522;354;536;253;414
NMG90_06445;31;17;26;42;12;18;63;44;26;26;31;58
NMG90_23090;1654;1173;1011;1089;855;875;1318;1103;1107;1145;841;1068
NMG90_14170;822;498;456;557;531;529;728;820;505;817;405;833
NMG90_10615;3516;2276;3339;4300;1852;2331;5181;2784;6198;6411;2844;3968
NMG90_01860;5912;5457;4637;5730;3938;2625;6630;4672;5473;5759;4680;7012
NMG90_06250;1182;1060;1005;943;596;642;1380;842;766;974;839;799
NMG90_13630;133;133;143;124;106;106;131;113;113;183;132;124
NMG90_19930;1445;1276;468;383;583;935;702;936;330;909;527;523
NMG90_20315;172;92;82;73;104;100;107;117;96;135;90;100
NMG90_18110;614;472;473;550;384;352;635;464;550;521;492;588
NMG90_13410;1081;955;514;591;699;794;748;959;412;893;589;528
NMG90_07810;191;152;166;217;115;166;284;205;184;275;186;134
NMG90_02490;8900;23568;2324;2365;6648;7706;2086;8691;4002;13824;3587;2686
NMG90_11915;495;289;293;351;279;313;478;328;246;429;293;293
NMG90_22595;135;160;58;89;101;98;101;114;50;135;75;71
NMG90_19125;10375;7800;12160;11860;7414;5920;14467;7593;10290;11460;9188;11069
NMG90_15440;1414;1102;1067;1231;852;813;1592;1080;1138;1509;1008;1122
NMG90_23535;593;536;1035;1141;473;368;1393;559;1355;990;1002;866
NMG90_00960;725;296;537;571;393;388;690;445;698;566;488;713
NMG90_04260;1146;906;1894;2172;790;1058;2526;932;1632;1409;1904;1528
NMG90_13685;3088;3376;4160;4625;2439;2346;4929;2557;5078;4202;3991;4463
NMG90_04995;431;247;286;334;351;280;335;354;339;323;215;272
NMG90_03240;8362;6829;12448;11862;6552;8020;14220;7211;12051;16777;10039;10618
NMG90_17165;14680;11094;12803;12848;10762;8363;13624;10510;11458;13381;11173;12032
NMG90_10305;96;84;53;55;64;78;113;75;39;65;71;56
NMG90_11630;4814;5167;5467;6368;3878;3484;7750;4557;6479;7188;4522;5596
NMG90_18945;34528;28106;23541;31166;23745;26532;41857;30434;30050;34163;27022;33137
NMG90_24565;28;29;24;48;16;23;21;43;46;29;14;33
NMG90_05195;4350;3630;7248;5830;2871;2737;8261;3486;6352;5133;5833;4974
NMG90_24860;22188;10529;8404;7837;8396;13476;9262;13329;5882;7541;9365;12497
NMG90_11235;71;28;43;34;30;35;39;73;30;65;18;37
NMG90_20975;3150;2963;1870;2490;1774;1838;3257;2538;1884;2815;2443;2896
NMG90_15320;376;286;372;324;219;314;455;230;394;559;273;261
NMG90_00565;1776;1202;1474;1473;1215;1341;1817;1375;1289;1922;1355;1741
NMG90_00730;169;155;122;140;120;115;258;113;164;222;137;129
NMG90_25030;69806;55565;38892;23840;45770;39761;30432;44774;21510;34876;27242;21481
NMG90_18095;1407;1041;1105;1261;836;807;1337;1090;986;1306;1069;1137
NMG90_03280;21453;16739;24266;27945;12797;11217;34332;14356;17166;16443;21461;30200
NMG90_05005;476;250;314;300;214;309;418;342;302;393;244;292
NMG90_20380;1842;1422;821;771;895;1297;1161;1313;744;1200;965;1192
NMG90_01420;16141;13925;28674;33917;15373;9528;29984;13599;32385;26448;23392;26349
NMG90_04130;2226;1551;2760;2730;1228;1015;2791;1607;2507;1870;2401;3349
NMG90_04495;10446;6624;4613;3829;4715;7114;5346;6878;2785;5980;4275;4447
NMG90_11305;28659;22889;5564;6281;7730;14440;10060;14757;8217;17632;7169;9124
NMG90_03810;7815;7265;6066;5728;5165;4829;6815;6618;6207;8392;5059;6357
NMG90_09490;6822;5804;5088;5073;3993;4828;8843;5107;4892;6541;4521;5122
NMG90_16320;24777;19494;24045;20741;13760;16557;31118;22274;13126;19688;19552;14860
NMG90_19440;4025;2697;5018;7194;1856;1955;10215;3049;6435;2359;6005;11887
NMG90_16150;5667;5384;7550;12332;5648;2679;10228;6775;23628;17252;8437;13459
NMG90_05390;86;96;77;108;53;100;140;93;46;116;79;81
NMG90_15525;27601;25814;22486;22600;21308;23243;38675;28972;23143;40092;20398;23680
NMG90_07535;106;104;185;144;59;101;306;131;142;170;131;188
NMG90_19430;2174;1760;3174;4129;990;988;6497;1778;3297;1501;3311;6433
NMG90_19550;11853;9134;7732;7419;6191;7378;9891;7929;5580;10511;7677;6038
NMG90_14185;34661;29995;25214;31625;23202;22359;36362;31263;28318;32462;26563;33861
NMG90_13085;106864;78812;51786;47204;60956;86149;73970;81693;35048;66779;51788;46554
NMG90_05750;283;229;107;66;145;203;144;220;153;225;48;92
NMG90_13300;1144;720;584;666;410;627;676;722;383;602;548;662
NMG90_18350;3247;2722;4692;4191;1807;2579;6307;3052;3858;4326;4227;3545
NMG90_16870;54307;39254;23523;24837;27757;29383;31052;34263;19755;32481;21431;28326
NMG90_09915;3950;4609;9872;14355;3781;2807;17473;4658;14559;9426;11724;8747
NMG90_05295;1312;1011;1118;948;911;876;1540;990;846;1557;891;1132
NMG90_13805;14586;11204;15042;15338;11459;9586;20225;11415;15690;19997;11467;15391
NMG90_20890;2093;2029;1786;1651;1392;1738;2825;2203;1445;2589;1847;1578
NMG90_24180;294;237;261;353;176;239;376;256;227;296;264;302
NMG90_18010;0;0;0;0;0;0;0;0;0;0;0;2
NMG90_21950;1592;1383;1249;1642;954;1073;2120;1432;1188;1723;1626;1852
NMG90_11610;21;30;14;38;30;30;44;14;16;36;20;25
NMG90_11990;85;97;82;98;84;98;97;97;91;107;61;80
NMG90_10070;2114;1600;808;626;987;1392;1017;1606;614;1191;772;1071
NMG90_04475;95;103;97;83;68;92;99;123;90;116;99;71
NMG90_04265;2501;2023;7384;9792;1800;1544;10318;2284;9036;4004;7151;3249
NMG90_20965;1720;1356;1335;1591;1128;1389;2412;1537;1630;3125;1241;1781
NMG90_15880;5184;2751;6955;6751;3429;4436;5202;4026;5623;3238;5162;8235
NMG90_11800;354;330;588;465;331;313;771;396;467;876;368;410
NMG90_10450;43494;49358;69426;54055;40777;42434;80768;33046;62148;56647;50176;41478
NMG90_09005;30;30;82;70;10;42;124;51;88;119;68;64
NMG90_02080;1339;1012;848;880;875;749;1317;1016;756;1440;789;1190
NMG90_03670;575;515;1169;1448;558;403;2104;633;1300;1275;1101;1437
NMG90_00685;309;230;172;183;130;153;204;212;139;214;194;194
NMG90_10235;1630;1525;1212;1415;1091;1121;1921;1642;1483;2017;1230;1396
NMG90_02880;2130;2169;1453;1643;1302;1649;2084;1763;1708;1986;1658;1598
NMG90_23540;326;362;797;825;357;248;980;437;949;686;579;706
NMG90_08950;641;519;367;481;308;327;1064;332;456;479;421;741
NMG90_05275;841;672;529;482;495;576;596;659;488;899;492;483
NMG90_18625;8733;8622;6850;8212;7657;6580;10482;9225;6526;8410;6605;7944
NMG90_08020;33;50;85;76;51;49;156;49;91;129;52;58
NMG90_10950;2272;1574;1517;1376;1122;1636;2064;1692;1792;2498;1637;1697
NMG90_00455;1552;745;842;1085;794;773;1397;916;1169;1126;1014;1772
NMG90_12045;27;20;26;7;7;10;39;9;16;19;10;30
NMG90_02225;343;196;190;207;231;220;310;261;144;302;177;157
NMG90_06090;33699;20203;17205;24661;18401;14961;27301;23152;14077;18165;17896;21992
NMG90_14545;412;348;429;396;269;261;601;368;375;499;369;335
NMG90_05720;87;57;82;78;49;86;103;87;74;92;70;63
NMG90_00935;0;0;2;11;0;5;4;2;4;4;2;0
NMG90_03825;11526;11216;15281;12848;10178;11315;20551;10263;13784;17962;11305;10781
NMG90_02250;808;727;779;798;811;743;837;828;690;1422;700;537
NMG90_23710;39;46;33;24;27;69;78;20;25;37;31;43
NMG90_00860;130;82;162;178;66;89;247;73;115;191;168;131
NMG90_16495;8;6;6;18;4;8;10;18;21;12;17;4
NMG90_15885;9228;7659;7780;7315;6755;6161;8752;7049;7753;10817;6098;11457
NMG90_13310;102411;89811;58742;63350;59428;82275;91661;84560;41351;62630;54603;40647
NMG90_11920;2774;2040;3317;4249;2339;1465;4314;2641;3689;3085;3140;4078
NMG90_23125;10726;6371;2654;3718;5177;6328;5294;7034;3502;6749;3492;6241
NMG90_02670;3098;2131;1322;1351;1879;2199;2148;2753;1251;2592;1489;2091
NMG90_15515;8774;8166;5342;4949;5846;6372;7318;7076;5318;9414;4782;4884
NMG90_09460;586;456;730;1808;451;464;1159;552;703;595;572;851
NMG90_12660;3678;3681;2327;2456;2334;3406;4608;3034;3114;3902;2505;2953
NMG90_13385;25256;22098;7284;7752;6070;14046;14858;15246;10211;14551;10889;12076
NMG90_18380;5345;4467;5601;6206;3188;2857;8044;4281;6276;6496;5752;7326
NMG90_19325;1019;803;1046;1059;626;980;1490;1159;982;1407;1162;874
